product_name;category;shop_name;province;city;campaign_name;campaign_type;review_text;delivery_status
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item was missing accessories.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is good for the price.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is not authentic.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with quality.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with the product.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Disappointed with the material quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Easy return process, very satisfied.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Excellent product, highly recommend!;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived slightly damaged.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item came with missing parts.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item does not function as advertised.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is cheap but acceptable.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item not as advertised.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item was missing accessories.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is exactly what I needed.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is perfect for daily use.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is reliable and durable.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is sturdy.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is stylish and trendy.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is very good quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product works as described.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Quality could be better.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size does not fit as expected.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good item, recommend seller.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good product, love it.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very impressed with quality.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works exactly as described.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Hat;Fashion;SuayBaan;Pathum Thani;Pathum Thani;Songkran Sale;bundle;No Review;Not Available
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Battery life is as advertised.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Disappointed with the material quality.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Easy to use and setup.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good fit and quality.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good packaging, arrived safely.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good value for money.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Highly recommended for this price.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item arrived in perfect condition.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item broke after first use.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item does not match description.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item fits as expected.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is perfect size.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item was missing accessories.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Packaging was excellent.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product fits as expected.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is exactly as described.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is good for the price.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks exactly like photo.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very happy with quality.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Will buy from this seller again.;Delivered
Hat;Fashion;SuaySabai;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;11.11 Sale;flash-sale;No Review;Not Available
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Good packaging, arrived safely.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Great fit, very comfortable.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item arrived defective.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item arrived slightly damaged.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item came with missing parts.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item fits as expected.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item fits perfectly.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is fragile, arrived broken.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is not worth the price.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item not working properly.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item was missing accessories.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is amazing, love it.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is durable.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is elegant and classy.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is good for the price.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is reliable and durable.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product works as expected.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Received a defective item.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very happy with this purchase.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very satisfied with the purchase.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very satisfied, item as described.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Will buy from this seller again.;Delivered
Hat;Fashion;SuayStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Works as described, very happy.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Colors are vibrant and true.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Excellent product, highly recommend!;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Item arrived slightly damaged.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Item is fragile, arrived broken.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Not worth the money.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is amazing, love it.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is exactly as described.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is not authentic.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is okay, acceptable quality.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is worth every penny.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very good product, love it.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very satisfied, item as described.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Works as described, very happy.;Delivered
Hat;Fashion;SuaySuk;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Works exactly as described.;Delivered
